visit id,member id,visit date,check_in_time,check_out_time
5377,451,2024-05-04,8:35:00,9:10:00
5378,375,2024-05-04,9:55:00,10:30:00
5379,87,2024-05-04,10:58:00,11:33:00
5380,915,2024-05-04,20:08:00,20:33:00
5381,958,2024-05-04,20:55:00,21:25:00
5382,919,2024-05-04,15:44:00,16:14:00
5383,928,2024-05-04,11:28:00,11:53:00
5384,842,2024-05-04,11:42:00,12:07:00
5385,868,2024-05-04,19:11:00,19:36:00
5386,882,2024-05-04,19:08:00,19:43:00
5387,964,2024-05-04,16:05:00,16:40:00
5388,922,2024-05-04,19:09:00,19:34:00
5389,916,2024-05-04,20:47:00,21:12:00
5390,974,2024-05-04,19:42:00,20:07:00
5391,892,2024-05-04,20:44:00,21:19:00
5392,957,2024-05-04,19:36:00,20:01:00
5393,985,2024-05-04,19:36:00,20:06:00
5394,960,2024-05-04,11:52:00,12:27:00
5395,887,2024-05-04,16:48:00,17:23:00
5396,907,2024-05-04,16:09:00,16:39:00
5397,876,2024-05-04,19:39:00,20:14:00
5398,846,2024-05-04,21:00:00,21:30:00
5399,852,2024-05-04,18:11:00,18:41:00
5400,965,2024-05-04,19:43:00,20:13:00
5401,974,2024-05-04,16:51:00,17:16:00
5402,961,2024-05-04,20:50:00,21:20:00
5403,830,2024-05-04,19:18:00,19:43:00
5404,907,2024-05-04,18:05:00,18:40:00
5405,875,2024-05-04,16:34:00,16:59:00
5406,826,2024-05-04,16:40:00,17:05:00
5407,942,2024-05-04,9:36:00,10:06:00
5408,864,2024-05-04,16:30:00,17:00:00
5409,880,2024-05-04,19:52:00,20:22:00
5410,904,2024-05-04,18:48:00,19:18:00
5411,990,2024-05-04,17:20:00,17:45:00
5412,843,2024-05-04,16:04:00,16:34:00
5413,897,2024-05-04,9:07:00,9:32:00
5414,932,2024-05-04,18:30:00,19:00:00
5415,937,2024-05-04,20:52:00,21:27:00
5416,849,2024-05-04,19:21:00,19:56:00
5417,928,2024-05-04,17:48:00,18:18:00
5418,883,2024-05-04,20:51:00,21:16:00
5419,836,2024-05-04,11:09:00,11:39:00
5420,825,2024-05-04,20:38:00,21:03:00
5421,926,2024-05-04,19:43:00,20:13:00
5422,943,2024-05-04,19:32:00,19:57:00
5423,891,2024-05-04,18:37:00,19:07:00
5424,884,2024-05-04,10:31:00,10:56:00
5425,986,2024-05-04,19:06:00,19:41:00
5426,987,2024-05-04,16:13:00,16:43:00
5427,970,2024-05-04,11:59:00,12:34:00
5428,873,2024-05-04,16:13:00,16:38:00
5429,834,2024-05-04,19:51:00,20:16:00
5430,895,2024-05-04,18:20:00,18:45:00
5431,974,2024-05-04,17:50:00,18:25:00
5432,924,2024-05-04,20:48:00,21:23:00
5433,929,2024-05-04,19:56:00,20:21:00
5434,960,2024-05-04,19:30:00,20:00:00
5435,864,2024-05-04,17:59:00,18:34:00
5436,986,2024-05-04,18:06:00,18:36:00
5437,879,2024-05-04,17:10:00,17:35:00
5438,873,2024-05-04,20:34:00,21:09:00
5439,917,2024-05-04,21:38:00,22:08:00
5440,909,2024-05-04,16:53:00,17:28:00
5441,882,2024-05-04,17:27:00,18:02:00
5442,912,2024-05-04,18:14:00,18:44:00
5443,874,2024-05-04,16:14:00,16:44:00
5444,954,2024-05-04,18:09:00,18:39:00
5445,204,2024-05-05,9:41:00,10:06:00
5446,513,2024-05-05,7:01:00,7:31:00
5447,140,2024-05-05,6:18:00,6:48:00
5448,302,2024-05-05,7:35:00,8:10:00
5449,438,2024-05-05,11:05:00,11:40:00
5450,546,2024-05-05,8:13:00,8:38:00
5451,51,2024-05-05,9:14:00,9:44:00
5452,590,2024-05-05,10:10:00,10:35:00
5453,108,2024-05-05,7:56:00,8:26:00
5454,907,2024-05-05,20:03:00,20:33:00
5455,908,2024-05-05,17:12:00,17:37:00
5456,911,2024-05-05,18:23:00,18:48:00
5457,917,2024-05-05,18:10:00,18:45:00
5458,982,2024-05-05,17:32:00,17:57:00
5459,900,2024-05-05,16:15:00,16:40:00
5460,879,2024-05-05,20:12:00,20:42:00
5461,833,2024-05-05,19:33:00,20:08:00
5462,832,2024-05-05,17:16:00,17:46:00
5463,906,2024-05-05,18:14:00,18:49:00
5464,883,2024-05-05,19:15:00,19:45:00
5465,949,2024-05-05,17:13:00,17:48:00
5466,866,2024-05-05,19:44:00,20:09:00
5467,926,2024-05-05,9:43:00,10:18:00
5468,850,2024-05-05,18:48:00,19:23:00
5469,986,2024-05-05,19:43:00,20:13:00
5470,926,2024-05-05,19:06:00,19:31:00
5471,947,2024-05-05,16:30:00,17:05:00
5472,959,2024-05-05,20:22:00,20:57:00
5473,863,2024-05-05,19:42:00,20:17:00
5474,982,2024-05-05,19:38:00,20:08:00
5475,827,2024-05-05,16:55:00,17:20:00
5476,990,2024-05-05,16:09:00,16:39:00
5477,945,2024-05-05,18:08:00,18:43:00
5478,976,2024-05-05,18:17:00,18:47:00
5479,921,2024-05-05,16:32:00,17:07:00
5480,846,2024-05-05,18:16:00,18:51:00
5481,964,2024-05-05,19:53:00,20:28:00
5482,829,2024-05-05,20:32:00,21:07:00
5483,831,2024-05-05,11:19:00,11:44:00
5484,930,2024-05-05,17:53:00,18:23:00
5485,969,2024-05-05,17:30:00,17:55:00
5486,870,2024-05-05,17:30:00,18:00:00
5487,920,2024-05-05,9:48:00,10:13:00
5488,984,2024-05-05,16:22:00,16:52:00
5489,859,2024-05-05,21:13:00,21:38:00
5490,963,2024-05-05,20:47:00,21:17:00
5491,990,2024-05-05,16:49:00,17:24:00
5492,950,2024-05-05,17:11:00,17:36:00
5493,872,2024-05-05,11:31:00,12:01:00
5494,878,2024-05-05,19:52:00,20:17:00
5495,863,2024-05-05,20:35:00,21:05:00
5496,873,2024-05-05,16:04:00,16:39:00
5497,951,2024-05-05,18:30:00,19:05:00
5498,891,2024-05-05,19:45:00,20:15:00
5499,839,2024-05-05,18:38:00,19:03:00
5500,981,2024-05-05,18:20:00,18:55:00
5501,917,2024-05-05,19:49:00,20:24:00
5502,905,2024-05-05,19:10:00,19:45:00
5503,972,2024-05-05,19:47:00,20:17:00
5504,154,2024-05-06,11:05:00,11:40:00
5505,374,2024-05-06,7:58:00,8:28:00
5506,635,2024-05-06,7:25:00,7:50:00
5507,243,2024-05-06,6:23:00,6:48:00
5508,176,2024-05-06,6:50:00,7:25:00
5509,175,2024-05-06,11:50:00,12:20:00
5510,134,2024-05-06,7:54:00,8:24:00
5511,591,2024-05-06,10:38:00,11:03:00
5512,295,2024-05-06,10:39:00,11:14:00
5513,54,2024-05-06,8:47:00,9:17:00
5514,560,2024-05-06,7:10:00,7:45:00
5515,101,2024-05-06,6:29:00,7:04:00
5516,510,2024-05-06,9:35:00,10:00:00
5517,951,2024-05-06,20:03:00,20:33:00
5518,826,2024-05-06,19:10:00,19:45:00
5519,952,2024-05-06,19:45:00,20:20:00
5520,926,2024-05-06,18:55:00,19:20:00
5521,970,2024-05-06,19:01:00,19:31:00
5522,859,2024-05-06,20:04:00,20:34:00
5523,971,2024-05-06,18:01:00,18:31:00
5524,894,2024-05-06,17:36:00,18:01:00
5525,867,2024-05-06,20:20:00,20:50:00
5526,874,2024-05-06,18:33:00,18:58:00
5527,833,2024-05-06,20:01:00,20:26:00
5528,992,2024-05-06,19:38:00,20:08:00
5529,830,2024-05-06,18:45:00,19:10:00
5530,943,2024-05-06,10:13:00,10:48:00
5531,872,2024-05-06,18:23:00,18:58:00
5532,893,2024-05-06,16:23:00,16:48:00
5533,867,2024-05-06,19:42:00,20:17:00
5534,992,2024-05-06,19:53:00,20:18:00
5535,886,2024-05-06,16:28:00,16:53:00
5536,948,2024-05-06,18:57:00,19:27:00
5537,918,2024-05-06,9:40:00,10:10:00
5538,872,2024-05-06,11:22:00,11:57:00
5539,840,2024-05-06,17:51:00,18:26:00
5540,966,2024-05-06,19:42:00,20:12:00
5541,862,2024-05-06,9:55:00,10:25:00
5542,898,2024-05-06,18:48:00,19:18:00
5543,905,2024-05-06,20:22:00,20:47:00
5544,867,2024-05-06,17:23:00,17:58:00
5545,990,2024-05-06,9:30:00,9:55:00
5546,968,2024-05-06,16:06:00,16:31:00
5547,859,2024-05-06,18:28:00,19:03:00
5548,940,2024-05-06,14:08:00,14:43:00
5549,935,2024-05-06,20:50:00,21:15:00
5550,836,2024-05-06,19:29:00,19:59:00
5551,842,2024-05-06,16:44:00,17:09:00
5552,842,2024-05-06,17:46:00,18:21:00
5553,850,2024-05-06,10:04:00,10:39:00
5554,927,2024-05-06,16:06:00,16:31:00
5555,849,2024-05-06,16:01:00,16:36:00
5556,892,2024-05-06,16:20:00,16:50:00
5557,876,2024-05-06,11:15:00,11:45:00
5558,868,2024-05-06,17:42:00,18:12:00
5559,961,2024-05-06,19:35:00,20:00:00
5560,952,2024-05-06,17:12:00,17:47:00
5561,839,2024-05-06,17:02:00,17:37:00
5562,828,2024-05-06,18:20:00,18:45:00
5563,889,2024-05-06,16:40:00,17:10:00
5564,982,2024-05-06,16:17:00,16:47:00
5565,978,2024-05-06,17:21:00,17:46:00
5566,845,2024-05-06,16:33:00,17:08:00
5567,845,2024-05-06,18:23:00,18:53:00
5568,860,2024-05-06,16:28:00,16:58:00
5569,828,2024-05-06,18:21:00,18:51:00
5570,973,2024-05-06,16:20:00,16:50:00
5571,829,2024-05-06,20:00:00,20:30:00
5572,892,2024-05-06,16:23:00,16:58:00
5573,991,2024-05-06,16:56:00,17:26:00
5574,931,2024-05-06,16:41:00,17:16:00
5575,870,2024-05-06,20:33:00,21:03:00
5576,836,2024-05-06,20:17:00,20:42:00
5577,395,2024-05-07,7:21:00,7:56:00
5578,69,2024-05-07,6:42:00,7:17:00
5579,133,2024-05-07,8:17:00,8:42:00
5580,329,2024-05-07,10:18:00,10:48:00
5581,376,2024-05-07,9:39:00,10:09:00
5582,564,2024-05-07,8:10:00,8:45:00
5583,357,2024-05-07,8:48:00,9:18:00
5584,271,2024-05-07,8:24:00,8:54:00
5585,577,2024-05-07,6:56:00,7:26:00
5586,598,2024-05-07,7:50:00,8:20:00
5587,634,2024-05-07,7:40:00,8:10:00
5588,557,2024-05-07,7:31:00,7:56:00
5589,661,2024-05-07,8:32:00,9:02:00
5590,867,2024-05-07,18:51:00,19:16:00
5591,932,2024-05-07,17:36:00,18:01:00
5592,919,2024-05-07,17:26:00,18:01:00
5593,905,2024-05-07,16:50:00,17:20:00
5594,872,2024-05-07,20:48:00,21:18:00
5595,869,2024-05-07,16:25:00,17:00:00
5596,894,2024-05-07,16:38:00,17:13:00
5597,959,2024-05-07,19:42:00,20:07:00
5598,837,2024-05-07,19:33:00,20:03:00
5599,858,2024-05-07,11:54:00,12:24:00
5600,982,2024-05-07,18:46:00,19:16:00
5601,915,2024-05-07,16:55:00,17:30:00
5602,925,2024-05-07,18:30:00,18:55:00
5603,923,2024-05-07,9:55:00,10:20:00
5604,992,2024-05-07,18:00:00,18:35:00
5605,859,2024-05-07,17:26:00,17:51:00
5606,837,2024-05-07,18:17:00,18:47:00
5607,826,2024-05-07,20:58:00,21:33:00
5608,859,2024-05-07,16:23:00,16:58:00
5609,895,2024-05-07,16:14:00,16:39:00
5610,895,2024-05-07,16:51:00,17:26:00
5611,835,2024-05-07,20:07:00,20:42:00
5612,963,2024-05-07,18:19:00,18:54:00
5613,870,2024-05-07,18:13:00,18:48:00
5614,950,2024-05-07,18:28:00,19:03:00
5615,957,2024-05-07,18:17:00,18:42:00
5616,843,2024-05-07,18:58:00,19:23:00
5617,872,2024-05-07,18:53:00,19:18:00
5618,985,2024-05-07,17:10:00,17:35:00
5619,971,2024-05-07,17:29:00,18:04:00
5620,958,2024-05-07,18:19:00,18:44:00
5621,920,2024-05-07,9:58:00,10:28:00
5622,929,2024-05-07,19:12:00,19:42:00
5623,955,2024-05-07,10:00:00,10:25:00
5624,955,2024-05-07,19:06:00,19:31:00
5625,948,2024-05-07,20:24:00,20:59:00
5626,942,2024-05-07,19:57:00,20:22:00
5627,948,2024-05-07,19:25:00,19:50:00
5628,972,2024-05-07,16:54:00,17:24:00
5629,913,2024-05-07,19:55:00,20:30:00
5630,907,2024-05-07,19:33:00,20:08:00
5631,825,2024-05-07,18:21:00,18:56:00
5632,866,2024-05-07,16:41:00,17:06:00
5633,830,2024-05-07,20:24:00,20:49:00
5634,838,2024-05-07,19:48:00,20:23:00
5635,891,2024-05-07,19:21:00,19:56:00
5636,906,2024-05-07,19:07:00,19:32:00
5637,894,2024-05-07,19:02:00,19:32:00
5638,953,2024-05-07,16:22:00,16:47:00
5639,837,2024-05-07,19:09:00,19:39:00
5640,870,2024-05-07,18:47:00,19:12:00
5641,923,2024-05-07,18:16:00,18:51:00
5642,831,2024-05-07,18:29:00,18:54:00
5643,960,2024-05-07,19:15:00,19:40:00
5644,907,2024-05-07,16:41:00,17:06:00
5645,905,2024-05-07,19:24:00,19:49:00
5646,942,2024-05-07,18:26:00,18:56:00
5647,881,2024-05-07,11:42:00,12:17:00
5648,854,2024-05-07,20:20:00,20:50:00
5649,955,2024-05-07,16:49:00,17:24:00
5650,874,2024-05-07,19:56:00,20:21:00
5651,860,2024-05-07,18:13:00,18:43:00
5652,947,2024-05-07,19:48:00,20:13:00
5653,972,2024-05-07,17:20:00,17:45:00
5654,878,2024-05-07,18:44:00,19:19:00
5655,373,2024-05-08,8:09:00,8:39:00
5656,489,2024-05-08,8:29:00,9:04:00
5657,715,2024-05-08,8:49:00,9:19:00
5658,385,2024-05-08,11:15:00,11:45:00
5659,617,2024-05-08,11:24:00,11:59:00
5660,187,2024-05-08,6:47:00,7:17:00
5661,659,2024-05-08,10:30:00,11:05:00
5662,348,2024-05-08,6:33:00,7:03:00
5663,459,2024-05-08,9:53:00,10:28:00
5664,699,2024-05-08,7:25:00,8:00:00
5665,289,2024-05-08,6:41:00,7:06:00
5666,402,2024-05-08,11:52:00,12:27:00
5667,193,2024-05-08,7:54:00,8:24:00
5668,86,2024-05-08,10:35:00,11:10:00
5669,396,2024-05-08,8:18:00,8:48:00
5670,249,2024-05-08,9:33:00,9:58:00
5671,938,2024-05-08,19:45:00,20:15:00
5672,916,2024-05-08,16:54:00,17:29:00
5673,980,2024-05-08,16:36:00,17:01:00
5674,930,2024-05-08,19:25:00,19:55:00
5675,878,2024-05-08,19:49:00,20:24:00
5676,840,2024-05-08,17:55:00,18:20:00
5677,932,2024-05-08,20:38:00,21:03:00
5678,901,2024-05-08,17:19:00,17:54:00
5679,876,2024-05-08,20:55:00,21:20:00
5680,992,2024-05-08,18:24:00,18:59:00
5681,917,2024-05-08,20:59:00,21:34:00
5682,851,2024-05-08,18:04:00,18:29:00
5683,947,2024-05-08,20:54:00,21:29:00
5684,986,2024-05-08,16:29:00,17:04:00
5685,914,2024-05-08,20:11:00,20:46:00
5686,919,2024-05-08,17:08:00,17:38:00
5687,977,2024-05-08,17:11:00,17:41:00
5688,945,2024-05-08,18:11:00,18:46:00
5689,862,2024-05-08,17:07:00,17:37:00
5690,974,2024-05-08,17:24:00,17:54:00
5691,846,2024-05-08,17:01:00,17:26:00
5692,873,2024-05-08,17:47:00,18:17:00
5693,855,2024-05-08,20:41:00,21:16:00
5694,878,2024-05-08,20:04:00,20:39:00
5695,919,2024-05-08,20:32:00,20:57:00
5696,987,2024-05-08,17:32:00,18:02:00
5697,952,2024-05-08,17:54:00,18:19:00
5698,921,2024-05-08,20:07:00,20:32:00
5699,959,2024-05-08,20:49:00,21:14:00
5700,870,2024-05-08,17:35:00,18:05:00
5701,957,2024-05-08,20:23:00,20:53:00
5702,875,2024-05-08,19:41:00,20:11:00
5703,854,2024-05-08,19:31:00,20:06:00
5704,979,2024-05-08,16:10:00,16:40:00
5705,828,2024-05-08,10:25:00,10:55:00
5706,913,2024-05-08,16:32:00,17:02:00
5707,852,2024-05-08,16:20:00,16:50:00
5708,845,2024-05-08,18:42:00,19:07:00
5709,965,2024-05-08,17:03:00,17:28:00
5710,948,2024-05-08,10:37:00,11:07:00
5711,887,2024-05-08,9:33:00,10:08:00
5712,845,2024-05-08,16:27:00,17:02:00
5713,836,2024-05-08,19:48:00,20:13:00
5714,917,2024-05-08,19:42:00,20:12:00
5715,884,2024-05-08,17:05:00,17:40:00
5716,990,2024-05-08,16:43:00,17:13:00
5717,935,2024-05-08,15:34:00,15:59:00
5718,835,2024-05-08,17:34:00,18:09:00
5719,976,2024-05-08,16:04:00,16:39:00
5720,839,2024-05-08,18:16:00,18:46:00
5721,985,2024-05-08,18:17:00,18:52:00
5722,881,2024-05-08,20:25:00,21:00:00
5723,507,2024-05-09,9:44:00,10:19:00
5724,488,2024-05-09,8:20:00,8:45:00
5725,369,2024-05-09,6:51:00,7:26:00
5726,408,2024-05-09,7:19:00,7:49:00
5727,625,2024-05-09,10:37:00,11:07:00
5728,355,2024-05-09,9:38:00,10:08:00
5729,785,2024-05-09,10:16:00,10:51:00
5730,45,2024-05-09,7:01:00,7:26:00
5731,380,2024-05-09,10:49:00,11:24:00
5732,748,2024-05-09,10:09:00,10:34:00
5733,779,2024-05-09,11:42:00,12:17:00
5734,257,2024-05-09,9:35:00,10:10:00
5735,584,2024-05-09,10:15:00,10:45:00
5736,718,2024-05-09,10:51:00,11:16:00
5737,757,2024-05-09,7:36:00,8:01:00
5738,242,2024-05-09,6:07:00,6:37:00
5739,516,2024-05-09,9:05:00,9:30:00
5740,248,2024-05-09,7:19:00,7:49:00
5741,771,2024-05-09,9:40:00,10:05:00
5742,835,2024-05-09,17:02:00,17:37:00
5743,862,2024-05-09,17:42:00,18:07:00
5744,979,2024-05-09,19:09:00,19:34:00
5745,825,2024-05-09,17:29:00,18:04:00
5746,873,2024-05-09,19:42:00,20:07:00
5747,894,2024-05-09,19:13:00,19:48:00
5748,978,2024-05-09,16:17:00,16:47:00
5749,837,2024-05-09,17:10:00,17:40:00
5750,851,2024-05-09,16:02:00,16:32:00
5751,945,2024-05-09,17:01:00,17:36:00
5752,955,2024-05-09,16:27:00,17:02:00
5753,896,2024-05-09,21:00:00,21:35:00
5754,991,2024-05-09,18:18:00,18:43:00
5755,908,2024-05-09,20:24:00,20:49:00
5756,899,2024-05-09,17:43:00,18:13:00
5757,873,2024-05-09,17:07:00,17:37:00
5758,918,2024-05-09,17:46:00,18:16:00
5759,990,2024-05-09,19:59:00,20:34:00
5760,878,2024-05-09,18:07:00,18:42:00
5761,927,2024-05-09,17:09:00,17:44:00
5762,958,2024-05-09,17:19:00,17:54:00
5763,981,2024-05-09,17:21:00,17:46:00
5764,965,2024-05-09,17:03:00,17:38:00
5765,950,2024-05-09,20:14:00,20:39:00
5766,951,2024-05-09,16:29:00,16:54:00
5767,955,2024-05-09,14:19:00,14:54:00
5768,951,2024-05-09,16:21:00,16:46:00
5769,929,2024-05-09,18:15:00,18:50:00
5770,844,2024-05-09,17:31:00,17:56:00
5771,849,2024-05-09,18:57:00,19:27:00
5772,953,2024-05-09,19:43:00,20:18:00
5773,846,2024-05-09,19:37:00,20:07:00
5774,871,2024-05-09,17:39:00,18:09:00
5775,941,2024-05-09,18:03:00,18:33:00
5776,955,2024-05-09,18:29:00,19:04:00
5777,981,2024-05-09,20:17:00,20:52:00
5778,840,2024-05-09,20:11:00,20:46:00
5779,926,2024-05-09,18:56:00,19:31:00
5780,885,2024-05-09,16:17:00,16:42:00
5781,843,2024-05-09,20:21:00,20:56:00
5782,939,2024-05-09,19:25:00,19:50:00
5783,951,2024-05-09,16:38:00,17:03:00
5784,941,2024-05-09,16:29:00,16:59:00
5785,989,2024-05-09,20:09:00,20:34:00
5786,865,2024-05-09,20:00:00,20:35:00
5787,989,2024-05-09,20:25:00,20:55:00
5788,892,2024-05-09,11:38:00,12:13:00
5789,837,2024-05-09,19:53:00,20:23:00
5790,953,2024-05-09,18:11:00,18:36:00
5791,837,2024-05-09,17:10:00,17:40:00
5792,901,2024-05-09,18:00:00,18:30:00
5793,839,2024-05-09,20:49:00,21:14:00
5794,991,2024-05-09,20:55:00,21:25:00
5795,918,2024-05-09,18:18:00,18:48:00
5796,941,2024-05-09,16:25:00,16:50:00
5797,885,2024-05-09,19:23:00,19:58:00
5798,842,2024-05-09,19:33:00,20:03:00
5799,983,2024-05-09,20:34:00,21:04:00
5800,923,2024-05-09,17:47:00,18:22:00
5801,928,2024-05-09,17:17:00,17:47:00
5802,895,2024-05-09,19:06:00,19:41:00
5803,890,2024-05-09,20:04:00,20:29:00
5804,836,2024-05-09,20:24:00,20:49:00
5805,848,2024-05-09,20:26:00,20:56:00
5806,876,2024-05-09,20:05:00,20:30:00
5807,833,2024-05-09,16:47:00,17:22:00
5808,948,2024-05-09,11:31:00,11:56:00
5809,94,2024-05-10,11:44:00,12:19:00
5810,26,2024-05-10,7:58:00,8:28:00
5811,715,2024-05-10,9:42:00,10:07:00
5812,114,2024-05-10,6:52:00,7:27:00
5813,342,2024-05-10,7:09:00,7:34:00
5814,56,2024-05-10,9:22:00,9:47:00
5815,268,2024-05-10,9:08:00,9:38:00
5816,92,2024-05-10,9:51:00,10:26:00
5817,594,2024-05-10,7:50:00,8:25:00
5818,664,2024-05-10,9:20:00,9:50:00
5819,225,2024-05-10,10:07:00,10:37:00
5820,299,2024-05-10,8:39:00,9:04:00
5821,978,2024-05-10,10:45:00,11:10:00
5822,829,2024-05-10,18:51:00,19:16:00
5823,852,2024-05-10,9:51:00,10:26:00
5824,982,2024-05-10,21:10:00,21:45:00
5825,927,2024-05-10,9:14:00,9:49:00
5826,988,2024-05-10,16:31:00,17:06:00
5827,956,2024-05-10,21:18:00,21:43:00
5828,895,2024-05-10,21:52:00,22:22:00
5829,117,2024-05-11,7:05:00,7:35:00
5830,53,2024-05-11,9:06:00,9:36:00
5831,585,2024-05-11,11:17:00,11:47:00
5832,603,2024-05-11,10:52:00,11:27:00
5833,696,2024-05-11,11:42:00,12:17:00
5834,374,2024-05-11,11:26:00,12:01:00
5835,97,2024-05-11,10:32:00,10:57:00
5836,464,2024-05-11,10:24:00,10:59:00
5837,742,2024-05-11,9:39:00,10:04:00
5838,590,2024-05-11,8:04:00,8:39:00
5839,775,2024-05-11,10:53:00,11:18:00
5840,614,2024-05-11,7:10:00,7:40:00
5841,645,2024-05-11,7:03:00,7:38:00
5842,201,2024-05-11,8:53:00,9:18:00
5843,570,2024-05-11,8:00:00,8:30:00
5844,744,2024-05-11,11:37:00,12:12:00
5845,527,2024-05-11,10:06:00,10:31:00
5846,506,2024-05-11,8:18:00,8:48:00
5847,854,2024-05-11,9:10:00,9:35:00
5848,915,2024-05-11,10:02:00,10:37:00
5849,929,2024-05-11,20:53:00,21:18:00
5850,992,2024-05-11,19:48:00,20:23:00
5851,839,2024-05-11,9:23:00,9:58:00
5852,891,2024-05-11,20:10:00,20:45:00
5853,860,2024-05-11,11:46:00,12:11:00
5854,648,2024-05-12,7:58:00,8:33:00
5855,217,2024-05-12,10:20:00,10:55:00
5856,206,2024-05-12,9:30:00,9:55:00
5857,659,2024-05-12,10:55:00,11:30:00
5858,37,2024-05-12,6:58:00,7:23:00
5859,606,2024-05-12,6:16:00,6:46:00
5860,962,2024-05-12,19:25:00,19:55:00
5861,942,2024-05-12,17:28:00,17:53:00
5862,880,2024-05-12,21:21:00,21:51:00
5863,829,2024-05-12,18:31:00,18:56:00
5864,934,2024-05-12,18:37:00,19:07:00
5865,870,2024-05-12,10:17:00,10:42:00
5866,956,2024-05-12,10:36:00,11:01:00
5867,37,2024-05-13,6:20:00,6:55:00
5868,297,2024-05-13,7:16:00,7:51:00
5869,251,2024-05-13,10:07:00,10:32:00
5870,753,2024-05-13,9:05:00,9:30:00
5871,587,2024-05-13,8:13:00,8:48:00
5872,289,2024-05-13,11:19:00,11:54:00
5873,78,2024-05-13,10:47:00,11:17:00
5874,261,2024-05-13,6:17:00,6:47:00
5875,647,2024-05-13,10:55:00,11:25:00
5876,239,2024-05-13,6:10:00,6:45:00
5877,258,2024-05-13,10:30:00,11:05:00
5878,883,2024-05-13,10:52:00,11:17:00
5879,917,2024-05-13,11:25:00,12:00:00
5880,901,2024-05-13,10:23:00,10:58:00
5881,903,2024-05-13,21:11:00,21:36:00
5882,941,2024-05-13,9:29:00,9:54:00
5883,992,2024-05-13,9:35:00,10:05:00
5884,833,2024-05-13,21:49:00,22:24:00
5885,946,2024-05-13,10:35:00,11:00:00
5886,826,2024-05-13,20:37:00,21:12:00
5887,839,2024-05-13,9:28:00,10:03:00
5888,875,2024-05-13,21:25:00,22:00:00
5889,842,2024-05-13,9:10:00,9:45:00
5890,911,2024-05-13,10:28:00,10:58:00
5891,521,2024-05-14,9:47:00,10:12:00
5892,790,2024-05-14,10:10:00,10:45:00
5893,765,2024-05-14,9:16:00,9:41:00
5894,368,2024-05-14,7:07:00,7:42:00
5895,17,2024-05-14,9:02:00,9:32:00
5896,534,2024-05-14,11:18:00,11:48:00
5897,704,2024-05-14,9:41:00,10:11:00
5898,120,2024-05-14,9:30:00,10:05:00
5899,314,2024-05-14,8:09:00,8:44:00
5900,159,2024-05-14,6:19:00,6:54:00
5901,850,2024-05-14,15:00:00,15:35:00
5902,890,2024-05-14,14:19:00,14:54:00
5903,892,2024-05-14,17:24:00,17:49:00
5904,909,2024-05-14,9:13:00,9:43:00
5905,986,2024-05-14,19:24:00,19:59:00
5906,986,2024-05-14,11:42:00,12:12:00
5907,835,2024-05-14,20:43:00,21:13:00
5908,936,2024-05-14,10:37:00,11:07:00
5909,933,2024-05-14,16:01:00,16:31:00
5910,832,2024-05-14,10:35:00,11:05:00
5911,968,2024-05-14,9:30:00,10:00:00
5912,21,2024-05-15,7:04:00,7:39:00
5913,380,2024-05-15,7:24:00,7:54:00
5914,666,2024-05-15,10:33:00,10:58:00
5915,675,2024-05-15,10:44:00,11:09:00
5916,187,2024-05-15,9:55:00,10:20:00
5917,248,2024-05-15,10:12:00,10:37:00
5918,622,2024-05-15,7:49:00,8:19:00
5919,661,2024-05-15,10:01:00,10:36:00
5920,92,2024-05-15,11:48:00,12:23:00
5921,913,2024-05-15,11:59:00,12:29:00
5922,942,2024-05-15,11:51:00,12:26:00
5923,930,2024-05-15,21:15:00,21:40:00
5924,878,2024-05-15,9:25:00,9:55:00
5925,930,2024-05-15,19:18:00,19:43:00
5926,970,2024-05-15,19:56:00,20:21:00
5927,825,2024-05-15,10:31:00,10:56:00
5928,938,2024-05-15,21:40:00,22:10:00
5929,956,2024-05-15,18:41:00,19:06:00
5930,578,2024-05-16,8:59:00,9:24:00
5931,425,2024-05-16,11:12:00,11:37:00
5932,607,2024-05-16,9:16:00,9:51:00
5933,587,2024-05-16,7:33:00,8:03:00
5934,21,2024-05-16,6:22:00,6:52:00
5935,444,2024-05-16,8:39:00,9:04:00
5936,344,2024-05-16,9:02:00,9:37:00
5937,198,2024-05-16,9:30:00,10:00:00
5938,423,2024-05-16,8:14:00,8:39:00
5939,469,2024-05-16,6:30:00,7:00:00
5940,42,2024-05-16,6:49:00,7:14:00
5941,478,2024-05-16,9:02:00,9:32:00
5942,363,2024-05-16,10:00:00,10:30:00
5943,388,2024-05-16,11:13:00,11:48:00
5944,409,2024-05-16,8:52:00,9:17:00
5945,600,2024-05-16,6:12:00,6:37:00
5946,319,2024-05-16,7:16:00,7:51:00
5947,926,2024-05-16,19:31:00,20:06:00
5948,941,2024-05-16,18:24:00,18:54:00
5949,965,2024-05-16,9:15:00,9:40:00
5950,886,2024-05-16,18:50:00,19:25:00
5951,941,2024-05-16,11:53:00,12:18:00
5952,829,2024-05-16,18:23:00,18:58:00
5953,370,2024-05-17,8:47:00,9:12:00
5954,372,2024-05-17,9:22:00,9:57:00
5955,83,2024-05-17,7:33:00,7:58:00
5956,364,2024-05-17,6:39:00,7:04:00
5957,237,2024-05-17,7:48:00,8:23:00
5958,574,2024-05-17,9:23:00,9:48:00
